id,name,brand,RAM,ROM,processor,screen_size,price,reviews,links,source
1292,i58GB512GB14Free Mouse HP Elitebook 1040 G3 6th Intel Core i5 8GB 512GB SSD 14 FHD Display Laptop Backlit Windows 11 intel HD Graphics Bluetooth Refurbished Laptop,HP,8GB,512GB SSD,Intel Core i5,,29999,0,https://www.kilimall.co.ke/listing/1000336186-i58gb512gb14free-mouse-hp-elitebook-1040-g3-6th-intel-core-i5-8gb-512gb-ssd-14-fhd-display-laptop-backlit-windows-11-intel-hd-graphics-bluetooth-refurbished-laptop?skuId=10001168321&source=search-enterSearch-laptop,Kilimall
1293,i58GB512GB14Free Mouse HP Elitebook 1040 G3 6th Intel Core i5 8GB 512GB SSD 14 FHD Display Laptop Backlit Windows 11 intel HD Graphics Bluetooth Refurbished Laptop,HP,8GB,512GB SSD,Intel Core i5,,27999,0,https://www.kilimall.co.ke/listing/1000336183-i58gb512gb14free-mouse-hp-elitebook-1040-g3-6th-intel-core-i5-8gb-512gb-ssd-14-fhd-display-laptop-backlit-windows-11-intel-hd-graphics-bluetooth-refurbished-laptop?skuId=10001168316&source=search-enterSearch-laptop,Kilimall
1294,Dell Latitude 5300 2-in-1 Laptop Intel Core i5 8th Gen 16GB RAM 512GB SSD 13.3 Touch Screen,Dell,16GB,512GB SSD,Intel Core i5,,44000,0,https://www.kilimall.co.ke/listing/1000277590-dell-latitude-5300-2in1-laptop-intel-core-i5-8th-gen-16gb-ram-512gb-ssd-133-touch-screen?skuId=10000943589&source=search-enterSearch-laptop,Kilimall
1295,Lenovo ThinkPad T430  Core i5  8GB RAM  500GB HDD  Refurbished 3rd generation Laptop Computer  Notebook Black 14 inch,Lenovo,8GB,500GB HDD,Intel Core i5,14.0,15999,1,https://www.kilimall.co.ke/listing/2908163-special-offer-lenovo-thinkpad-t430-core-i5-8gb-ram-500gb-hdd-refurbished-3rd-generation-laptop-computer-notebook-black-14-inch?skuId=19572082&source=search-enterSearch-laptop,Kilimall
1296,Free MouseRefurbished Laptop Lenovo Thinkpad T470 Core i5 6th 8GB128GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty laptops,Lenovo,8GB,Unknown,Intel Core i5,,22999,0,https://www.kilimall.co.ke/listing/1000216996-free-mouserefurbished-laptop-lenovo-thinkpad-t470-core-i5-6th-8gb128gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-laptops?skuId=10000597043&source=search-enterSearch-laptop,Kilimall
1297,Free MouseRefurbished Laptop Lenovo Thinkpad T470 Core i5 6th 8GB256GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty laptops,Lenovo,8GB,Unknown,Intel Core i5,,22999,0,https://www.kilimall.co.ke/listing/1000217015-free-mouserefurbished-laptop-lenovo-thinkpad-t470-core-i5-6th-8gb256gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-laptops?skuId=10000597097&source=search-enterSearch-laptop,Kilimall
1298,Free MouseRefurbished Laptop Lenovo Thinkpad T470 Core i5 6th 8GB256GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty laptops,Lenovo,8GB,Unknown,Intel Core i5,,22999,0,https://www.kilimall.co.ke/listing/1000217009-free-mouserefurbished-laptop-lenovo-thinkpad-t470-core-i5-6th-8gb256gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-laptops?skuId=10000597091&source=search-enterSearch-laptop,Kilimall
1299,Refurbished Hp Probook 440 G1 Laptop Intel Core i5 8GB 500GB HDD 14 INCH HD Display Installed with Windows10 Pro Microsoft Office 2019 ttebookf,HP,8GB,500GB HDD,Intel Core i5,14.0,18499,0,https://www.kilimall.co.ke/listing/1000188080-christmas-offerrefurbished-hp-probook-440-g1-laptop-intel-core-i5-8gb-500gb-hdd-14-inch-hd-display-installed-with-windows10-pro-microsoft-office-2019-ttebookf?skuId=10000495183&source=search-enterSearch-laptop,Kilimall
1300,Free MouseRefurbished Laptop Lenovo Thinkpad T470 Core i5 6th 8GB128GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty laptops,Lenovo,8GB,Unknown,Intel Core i5,,20999,0,https://www.kilimall.co.ke/listing/1000213529-free-mouserefurbished-laptop-lenovo-thinkpad-t470-core-i5-6th-8gb128gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-laptops?skuId=10000583705&source=search-enterSearch-laptop,Kilimall
1301,Free MouseRefurbished Laptop Lenovo Thinkpad T470 Core i5 6th 8GB256GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty laptops,Lenovo,8GB,Unknown,Intel Core i5,,22999,0,https://www.kilimall.co.ke/listing/1000213417-free-mouserefurbished-laptop-lenovo-thinkpad-t470-core-i5-6th-8gb256gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-laptops?skuId=10000583430&source=search-enterSearch-laptop,Kilimall
1302,Free MouseRefurbished Laptop Lenovo Thinkpad T470 Core i5 6th 8GB256GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty laptops,Lenovo,8GB,Unknown,Intel Core i5,,22999,0,https://www.kilimall.co.ke/listing/1000213429-free-mouserefurbished-laptop-lenovo-thinkpad-t470-core-i5-6th-8gb256gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-laptops?skuId=10000583462&source=search-enterSearch-laptop,Kilimall
1303,Free MouseRefurbished Laptop Lenovo Thinkpad T470 Core i5 6th 8GB256GB14 Windows 10 14 FHD Display Bluetooth Webcam WiFi Intel Graphics 6 Months Warranty laptops,Lenovo,8GB,Unknown,Intel Core i5,,22999,0,https://www.kilimall.co.ke/listing/1000213434-free-mouserefurbished-laptop-lenovo-thinkpad-t470-core-i5-6th-8gb256gb14-windows-10-14-fhd-display-bluetooth-webcam-wifi-intel-graphics-6-months-warranty-laptops?skuId=10000583472&source=search-enterSearch-laptop,Kilimall
1304,Refurbished HP Probook 440 G3 i7 6th 8GB 256GB SSD 14 Inches FHD Display Windows 11 Bluetooth Webcam Intel HD Graphics Hp Laptop,HP,8GB,256GB SSD,Intel Core i7,14.0,24999,0,https://www.kilimall.co.ke/listing/1000213779-refurbished-hp-probook-440-g3-i7-6th-8gb-256gb-ssd-14-inches-fhd-display-windows-11-bluetooth-webcam-intel-hd-graphics-hp-laptop?skuId=10000584505&source=search-enterSearch-laptop,Kilimall
1305,Refurbished Lenovo Thinkpad Yoga 11e Pentium 8GB RAM 128GB SSD Touchscreen Computer Laptop,Lenovo,8GB,128GB SSD,Unknown,,16999,0,https://www.kilimall.co.ke/listing/1000387825-christmas-offer-refurbished-lenovo-thinkpad-yoga-11e-pentium-8gb-ram-128gb-ssd-touchscreen-computer-laptop?skuId=10001472765&source=search-enterSearch-laptop,Kilimall
1306,LENOVO THINKPAD EDGE E431 CORE I5 4GB RAM  500GB HDD STORAGE 14 INCH DISPLAY REFURBISHED BUSINESS LAPTOPS SCHOOL PC NOTEBOOK HIGH QUALITY WINDOWS COMPUTER,Lenovo,4GB,500GB HDD,Intel Core i5,14.0,13000,0,https://www.kilimall.co.ke/listing/1000250985-offer-offer-lenovo-thinkpad-edge-e431-core-i5-4gb-ram-500gb-hdd-storage-14-inch-display-refurbished-business-laptops-school-pc-notebook-high-quality-windows-computer?skuId=10000755321&source=search-enterSearch-laptop,Kilimall
1307,Refurbished Dell Latitude E7250 Laptop i5 8GB 256GB 12.5 Inches Display Windows 11 Business Notebook Student laptop Bluetooth Webcam Intel HD Graphics,Dell,8GB,256GB,Intel Core i5,12.5,23999,0,https://www.kilimall.co.ke/listing/1000202536-refurbished-dell-latitude-e7250-laptop-i5-8gb-256gb-125-inches-display-windows-11-business-notebook-student-laptop-bluetooth-webcam-intel-hd-graphics?skuId=10000546879&source=search-enterSearch-laptop,Kilimall
1308,Refurbished Dell Latitude 7240 Laptop Intel Core i5  8GB RAM  256 GB SSD Original Computer  Notebook  12.5 Inch Display Bluetooth Webcam Windows 11  Office 2019,Dell,8GB,256GB SSD,Intel Core i5,12.5,23999,0,https://www.kilimall.co.ke/listing/1000202468-refurbished-dell-latitude-7240-laptop-intel-core-i5-8gb-ram-256-gb-ssd-original-computer-notebook-125-inch-display-bluetooth-webcam-windows-11-office-2019?skuId=10000546397&source=search-enterSearch-laptop,Kilimall
1309,Refurbished Dell Latitude E7250 Laptop i5 8GB 256GB 12.5 Inches Display Windows 11 Business Notebook Student laptop Bluetooth Webcam Intel HD Graphics,Dell,8GB,256GB,Intel Core i5,12.5,23599,0,https://www.kilimall.co.ke/listing/1000202547-refurbished-dell-latitude-e7250-laptop-i5-8gb-256gb-125-inches-display-windows-11-business-notebook-student-laptop-bluetooth-webcam-intel-hd-graphics?skuId=10000546907&source=search-enterSearch-laptop,Kilimall
1310,Refurbished Dell Latitude E7250 Laptop i5 8GB 256GB 12.5 Inches Display Windows 11 Business Notebook Student laptop Bluetooth Webcam Intel HD Graphics,Dell,8GB,256GB,Intel Core i5,12.5,24599,0,https://www.kilimall.co.ke/listing/1000202552-refurbished-dell-latitude-e7250-laptop-i5-8gb-256gb-125-inches-display-windows-11-business-notebook-student-laptop-bluetooth-webcam-intel-hd-graphics?skuId=10000546949&source=search-enterSearch-laptop,Kilimall
1311,Refurbished Dell Latitude E7440 i5 4th 8GB 500GB 14.1 Display 2.4GHz processor laptop Bluetooth Webcam Intel HD Graphics,Dell,8GB,500GB,Intel Core i5,,16999,0,https://www.kilimall.co.ke/listing/1000202728-refurbished-dell-latitude-e7440-i5-4th-8gb-500gb-141-display-24ghz-processor-laptop-bluetooth-webcam-intel-hd-graphics?skuId=10000547539&source=search-enterSearch-laptop,Kilimall
1312,Refurbished Dell Latitude E7440 i5 4th 8GB 500GB 14.1 Display 2.4GHz processor laptop Bluetooth Webcam Intel HD Graphics,Dell,8GB,500GB,Intel Core i5,,16999,0,https://www.kilimall.co.ke/listing/1000202725-refurbished-dell-latitude-e7440-i5-4th-8gb-500gb-141-display-24ghz-processor-laptop-bluetooth-webcam-intel-hd-graphics?skuId=10000547535&source=search-enterSearch-laptop,Kilimall
1313,Refurbished Dell Latitude 7240 Laptop Intel Core i5  8GB RAM  256 GB SSD Original Computer  Notebook  12.5 Inch Display Bluetooth Webcam Windows 11  Office 2019,Dell,8GB,256GB SSD,Intel Core i5,12.5,22999,0,https://www.kilimall.co.ke/listing/1000201957-refurbished-dell-latitude-7240-laptop-intel-core-i5-8gb-ram-256-gb-ssd-original-computer-notebook-125-inch-display-bluetooth-webcam-windows-11-office-2019?skuId=10000544933&source=search-enterSearch-laptop,Kilimall
1314,Refurbished Dell Latitude 7240 Laptop Intel Core i5  8GB RAM  256 GB SSD Original Computer  Notebook  12.5 Inch Display Bluetooth Webcam Windows 11  Office 2019,Dell,8GB,256GB SSD,Intel Core i5,12.5,23599,0,https://www.kilimall.co.ke/listing/1000201971-refurbished-dell-latitude-7240-laptop-intel-core-i5-8gb-ram-256-gb-ssd-original-computer-notebook-125-inch-display-bluetooth-webcam-windows-11-office-2019?skuId=10000544971&source=search-enterSearch-laptop,Kilimall
1315,"FREE BAG Lenovo ThinkPad X131E 11.6in Laptop, AMD, 4GB DDR3, 500GB SATA, 802.11n, Webcam, HDMI, Windows 10",Lenovo,4GB,500GB,Unknown,,15999,0,https://www.kilimall.co.ke/listing/1000321200-free-bag-lenovo-thinkpad-x131e-116in-laptop-amd-4gb-ddr3-500gb-sata-80211n-webcam-hdmi-windows-10?skuId=10001110392&source=search-enterSearch-laptop,Kilimall
1316,"FREE BAG  MOUSE Lenovo ThinkPad X131E 11.6in Laptop, AMD, 4GB DDR3, 500GB SATA, 802.11n, Webcam, HDMI, Windows 10",Lenovo,4GB,500GB,Unknown,,17499,0,https://www.kilimall.co.ke/listing/1000321211-free-bag-mouse-lenovo-thinkpad-x131e-116in-laptop-amd-4gb-ddr3-500gb-sata-80211n-webcam-hdmi-windows-10?skuId=10001110412&source=search-enterSearch-laptop,Kilimall
1317,HP Refurbished Probook 640 G2 Core I7 6th Gen 8GB RAM 256GB SSD 14 Inches Notebook Laptop,HP,8GB,256GB SSD,Intel Core i7,14.0,23199,0,https://www.kilimall.co.ke/listing/1000389815-hp-refurbished-probook-640-g2-core-i7-6th-gen-8gb-ram-256gb-ssd-14-inches-notebook-laptop?skuId=10001479505&source=search-enterSearch-laptop,Kilimall
1318,HP Refurbished EliteBook 840 G5 Core I7 16GB 256GB SSD 8th Gen 14 Inch Ultrabook Laptop,HP,16GB,256GB SSD,Intel Core i7,14.0,36199,0,https://www.kilimall.co.ke/listing/1000390168-hp-refurbished-elitebook-840-g5-core-i7-16gb-256gb-ssd-8th-gen-14-inch-ultrabook-laptop?skuId=10001480251&source=search-enterSearch-laptop,Kilimall
1319,HP Refurbished EliteBook 840 G5 Core I7 16GB 512GB SSD 8th Gen 14 Inch Ultrabook Laptop,HP,16GB,512GB SSD,Intel Core i7,14.0,41599,0,https://www.kilimall.co.ke/listing/1000389873-hp-refurbished-elitebook-840-g5-core-i7-16gb-512gb-ssd-8th-gen-14-inch-ultrabook-laptop?skuId=10001479687&source=search-enterSearch-laptop,Kilimall
1320,"HP EliteBook 840 G3 Core i5 8GB RAM 256GB SSD 6th Generaton 14 Inches Full HD 2.6GHz up to 3.2GHz Dual Core Processor Windows 10 Pro Ultra Slim Refurbished Laptop  Mouse,Refurbished computer",HP,8GB,256GB SSD,Intel Core i5,14.0,24999,0,https://www.kilimall.co.ke/listing/1000425191-hp-elitebook-840-g3-core-i5-8gb-ram-256gb-ssd-6th-generaton-14-inches-full-hd-26ghz-up-to-32ghz-dual-core-processor-windows-10-pro-ultra-slim-refurbished-laptop-mouserefurbished-computer?skuId=10001608644&source=search-enterSearch-laptop,Kilimall
1321,"HP EliteBook 840 G3 Core i7 8GB RAM 256GB SSD 6th Generaton 14 Inches Full HD 2.6GHz up to 3.2GHz Dual Core Processor Windows 10 Pro Ultra Slim Refurbished Laptop  Mouse,Computer",HP,8GB,256GB SSD,Intel Core i7,14.0,30999,0,https://www.kilimall.co.ke/listing/1000425089-special-offers-hp-elitebook-840-g3-core-i7-8gb-ram-256gb-ssd-6th-generaton-14-inches-full-hd-26ghz-up-to-32ghz-dual-core-processor-windows-10-pro-ultra-slim-refurbished-laptop-mousecomputer?skuId=10001608134&source=search-enterSearch-laptop,Kilimall
1322,"HP Elitebook 8460 Laptop Core i5 8GB RAM  500GB HDD Computer Laptop,windows 10 pro free mouse ,Silver 14 inch",HP,8GB,500GB HDD,Intel Core i5,14.0,15999,0,https://www.kilimall.co.ke/listing/1000322130-mega-sale-hp-elitebook-8460-laptop-core-i5-8gb-ram-500gb-hdd-computer-laptopwindows-10-pro-free-mouse-silver-14-inch?skuId=10001113015&source=search-enterSearch-laptop,Kilimall
1323,"HP Elitebook 8460 Laptop Core i5 8GB RAM  500GB HDD Computer Laptop,windows 10 pro free mouse ,Silver 14 inch",HP,8GB,500GB HDD,Intel Core i5,14.0,15999,0,https://www.kilimall.co.ke/listing/1000322126-anniversary-offer-hp-elitebook-8460-laptop-core-i5-8gb-ram-500gb-hdd-computer-laptopwindows-10-pro-free-mouse-silver-14-inch?skuId=10001113011&source=search-enterSearch-laptop,Kilimall
1324,"Dell Inspiron 15 3520 15.6 Inch Laptop, Full HD LED Non-Touch WVA Display - Intel Core i3-1115G4, 8GB DDR4 RAM, 512GB SSD, UHD Graphics, Windows 11",Dell,8GB,512GB SSD,Intel Core i3,15.6,54000,0,https://www.kilimall.co.ke/listing/1000201987-dell-inspiron-15-3520-156-inch-laptop-full-hd-led-nontouch-wva-display-intel-core-i31115g4-8gb-ddr4-ram-512gb-ssd-uhd-graphics-windows-11?skuId=10000545021&source=search-enterSearch-laptop,Kilimall
1325,Hp 840 G5 INTEL CORE I7 8GB RAM  256GB SSD 14 INCH DISPLAY LAPTOPS HIGH QUALITY COMPUTER LAPTOP SIX MONTHS WARRANTY,HP,8GB,256GB SSD,Intel Core i7,14.0,37049,0,https://www.kilimall.co.ke/listing/1000374638-special-offer-hp-840-g5-intel-core-i7-8gb-ram-256gb-ssd-14-inch-display-laptops-high-quality-computer-laptop-six-months-warranty?skuId=10001389377&source=search-enterSearch-laptop,Kilimall
1326,"REFURBISHED LAPTOP LENOVO THINKPAD X270 CORE I5 ,8GB RAM 256GB SSD , 6TH GENERATION 12.5 Windows 10 Notebook Black 12 inch",Lenovo,8GB,256GB SSD,Intel Core i5,12.0,20999,2,https://www.kilimall.co.ke/listing/2737133-special-offer-month-refurbished-laptop-lenovo-thinkpad-x270-core-i5-8gb-ram-256gb-ssd-6th-generation-125-windows-10-notebook-black-12-inch?skuId=19076793&source=search-enterSearch-laptop,Kilimall
1327,DELL Latitude 7280 12.5 Inch Laptop Intel Core I5-7200U 2.5GHz 8GB RAM 256GB SSD Win10,Dell,8GB,256GB SSD,Intel Core i5,12.5,19899,0,https://www.kilimall.co.ke/listing/1000383815-dell-latitude-7280-125-inch-laptop-intel-core-i57200u-25ghz-8gb-ram-256gb-ssd-win10?skuId=10001449401&source=search-enterSearch-laptop,Kilimall
1328,DELL LATITUDE 7280 CORE I7  7TH GEN 8GB RAM 256 GB SSD  WINDOWS 10 PRO AND MICROSOFT OFFICE 2019 Black Gray 12.5 InchesREFURBISHED LAPTOP,Dell,8GB,256GB SSD,Intel Core i7,12.5,25499,3,https://www.kilimall.co.ke/listing/3042536-special-offer-dell-latitude-7280-core-i7-7th-gen-8gb-ram-256-gb-ssd-windows-10-pro-and-microsoft-office-2019-black-gray-125-inchesrefurbished-laptop?skuId=19925778&source=search-enterSearch-laptop,Kilimall
1329,Free laptop bag and mouseRefurbished HP EliteBook Folio 9480 Core i5 8GB Ram 500GB HDD 14 Inch LED Ultrabook Laptop Backlit Keyboard Windows 10 with 6 months warranty,HP,8GB,500GB HDD,Intel Core i5,14.0,22299,0,https://www.kilimall.co.ke/listing/1000183225-free-laptop-bag-and-mouserefurbished-hp-elitebook-folio-9480-core-i5-8gb-ram-500gb-hdd-14-inch-led-ultrabook-laptop-backlit-keyboard-windows-10-with-6-months-warranty?skuId=10000478584&source=search-enterSearch-laptop,Kilimall
1330,Refurbished Hp Elitebook 840 G5 Laptop - Intel Core i5 8th - 8GB RAM 256GB SSD ROM - 14 Windows 10 Notebook 8GB256GB14Touch,HP,8GB,256GB SSD,Intel Core i5,,29450,0,https://www.kilimall.co.ke/listing/1000374818-refurbished-hp-elitebook-840-g5-laptop-intel-core-i5-8th-8gb-ram-256gb-ssd-rom-14-windows-10-notebook-8gb256gb14touch?skuId=10001389700&source=search-enterSearch-laptop,Kilimall
1331,"HP ProBook x360 11 EE G3 2-in-1 11.6-inch Touchscreen Display Laptop PC Intel Quad Core Celeron N4100 Processor, 4GB RAM,128GB Solid state,notebook",HP,4GB,128GB,Unknown,,13999,3,https://www.kilimall.co.ke/listing/2835410-tech-week-hp-probook-x360-11-ee-g3-2in1-116inch-touchscreen-display-laptop-pc-intel-quad-core-celeron-n4100-processor-4gb-ram128gb-solid-statenotebook?skuId=19371008&source=search-enterSearch-laptop,Kilimall
1332,"HP ProBook x360 11 G3 EE 2 in 1 Laptop, 11 Inch, 1.1GHz Intel Celeron N4100, 4GB RAM, 128GB SSD, Windows 10 Pro Renewed",HP,4GB,128GB SSD,Unknown,11.0,28290,0,https://www.kilimall.co.ke/listing/1000314184-hp-probook-x360-11-g3-ee-2-in-1-laptop-11-inch-11ghz-intel-celeron-n4100-4gb-ram-128gb-ssd-windows-10-pro-renewed?skuId=10001087399&source=search-enterSearch-laptop,Kilimall
1333,Core i5 8GB Ram Dell Latitude E7240 Laptop Core i5 1.9 GHz 8GB RAM 128GB SSD 12.5 inch Display,Dell,8GB,128GB SSD,Intel Core i5,12.5,22999,0,https://www.kilimall.co.ke/listing/1000314073-core-i5-8gb-ram-dell-latitude-e7240-laptop-core-i5-19-ghz-8gb-ram-128gb-ssd-125-inch-display?skuId=10001087038&source=search-enterSearch-laptop,Kilimall
1334,REFURB HP REVOLVE ELITEBOOK 810 G3 CORE I5 8GB RAM 256GB SSD LAPTOP PERFECT CONDITION,HP,8GB,256GB SSD,Intel Core i5,,27999,2,https://www.kilimall.co.ke/listing/2872128-refurb-hp-revolve-elitebook-810-g3-core-i5-8gb-ram-256gb-ssd-laptop-perfect-condition?skuId=19467916&source=search-enterSearch-laptop,Kilimall
1335,"HP EliteBook 840 G7 Intel Core i5 8GB RAM 256GB SSD 10TH Generation, QuadCore 14 Inches FHD Touchscreen, Windows 11 Pro Notebook Refurbished Laptop",HP,8GB,256GB SSD,Intel Core i5,14.0,45399,0,https://www.kilimall.co.ke/listing/1000379204-hp-elitebook-840-g7-intel-core-i5-8gb-ram-256gb-ssd-10th-generation-quadcore-14-inches-fhd-touchscreen-windows-11-pro-notebook-refurbished-laptop?skuId=10001420079&source=search-enterSearch-laptop,Kilimall
1336,8GB256GB14Refurbished Hp Elitebook 840 G5 Laptop - Intel Core i5 8th - 8GB RAM 256GB SSD ROM - 14 Windows 10 Notebook,HP,8GB,256GB SSD,Intel Core i5,,35999,0,https://www.kilimall.co.ke/listing/1000135000-8gb256gb14refurbished-hp-elitebook-840-g5-laptop-intel-core-i5-8th-8gb-ram-256gb-ssd-rom-14-windows-10-notebook?skuId=10000321522&source=search-enterSearch-laptop,Kilimall
1337,Hp Elitebook 830 G5 8th Generation - Intel Core i5 - 8GB RAM 256GB SSD ROM - 13.3 Refurbished Laptop - Windows 10 and Microsoft Office 2019 Notebook Silver with 6 Months Warranty,HP,8GB,256GB SSD,Intel Core i5,,28999,0,https://www.kilimall.co.ke/listing/1000377158-hp-elitebook-830-g5-8th-generation-intel-core-i5-8gb-ram-256gb-ssd-rom-133-refurbished-laptop-windows-10-and-microsoft-office-2019-notebook-silver-with-6-months-warranty?skuId=10001404192&source=search-enterSearch-laptop,Kilimall
1338,HP ELITEBOOK 640 G5 CORE I58GB RAM 256GB SSD 8TH GENERATION  WINDOWS 10 PRO 14 INCH LAPTOP,HP,8GB,256GB SSD,Unknown,14.0,29599,0,https://www.kilimall.co.ke/listing/1000377328-hp-elitebook-640-g5-core-i58gb-ram-256gb-ssd-8th-generation-windows-10-pro-14-inch-laptop?skuId=10001405398&source=search-enterSearch-laptop,Kilimall
1339,Refurbished EliteBook 840 G6 Intel Core I5 8GB RAM 256GB SSD 8th Gen 14 inch Full HD Touchscreen 1.6GHz up to 3.9GHz Quad Core Windows 11 Pro Ultra Slim Laptop,HP,8GB,256GB SSD,Intel Core i5,14.0,36000,0,https://www.kilimall.co.ke/listing/1000159718-refurbished-elitebook-840-g6-intel-core-i5-8gb-ram-256gb-ssd-8th-gen-14-inch-full-hd-touchscreen-16ghz-up-to-39ghz-quad-core-windows-11-pro-ultra-slim-laptop?skuId=10000400143&source=search-enterSearch-laptop,Kilimall
1340,HP EliteBook 840 G3 Touchscreen  Core i7  8GB RAM  256GB SSD  Refurbished Laptop Computer Notebook,HP,8GB,256GB SSD,Intel Core i7,,34999,0,https://www.kilimall.co.ke/listing/2410272-hp-elitebook-840-g3-touchscreen-core-i7-8gb-ram-256gb-ssd-refurbished-laptop-computer-notebook?skuId=10000810292&source=search-enterSearch-laptop,Kilimall
1341,8GB256GB14Refurbished Hp Elitebook 840 G5 Laptop - Intel Core i7 8th - 8GB RAM 256GB SSD ROM - 14 Windows 10 Notebook,HP,8GB,256GB SSD,Intel Core i7,,50999,0,https://www.kilimall.co.ke/listing/1000135007-8gb256gb14refurbished-hp-elitebook-840-g5-laptop-intel-core-i7-8th-8gb-ram-256gb-ssd-rom-14-windows-10-notebook?skuId=10000321534&source=search-enterSearch-laptop,Kilimall
