microwaves_name,microwaves_reviews,microwaves_price
Synix 20L Microwave grill,(0),"KSh 17,000"
Microwave digital nunix,(0),"KSh 16,999"
Black silver hisense Digital Microwave Oven,(0),"KSh 13,050"
Mika Microwave,(0),"KSh 11,843"
Mika Microwave,(0),"KSh 11,843"
OFFERSSynix Syinix 20l microwave oven,(0),"KSh 9,500"
High 20ltrs Nunix Digital Microwave Grill,(0),"KSh 11,899"
OF ALL VON HMG202DBVAMG20DGB Grill Microwave 20L Black Red Digital control panel Adjustable power levels 7 auto cook menus Jet defrost Variable power,(0),"KSh 15,800"
20 ltrs Nunix Black microwave Without Grill,(0),"KSh 11,499"
Digital microwaveThe microwave has a large turntable did Enables you to load bigger food containers or more food,(0),"KSh 10,800"
Syinix Electric Microwave Oven 20L,(0),"KSh 10,990"
Mika Microwave,(0),"KSh 11,845"
Roch 20 litres Digital Microwave,(0),"KSh 8,999"
Syinix 20l microwave oven,(0),"KSh 9,855"
Roch 20Ltrs Microwave,(0),"KSh 12,300"
Hisense 20L Microwave,(0),"KSh 10,999"
Roch 20 litres digital microwave,(0),"KSh 9,855"
20 ltrs Nunix Black microwave Without Grill,(0),"KSh 11,499"
20 ltrs Nunix Black microwave Without Grill,(0),"KSh 11,499"
20ltrs Nunix Digital Microwave Grill,(0),"KSh 11,899"
20ltrs Nunix Digital Microwave Grill,(0),"KSh 11,899"
Ramtons 20L Digital Microwave,(0),"KSh 12,750"
Ramtons 20Litres Digital Microwave RM 458 Silver Glass,(0),"KSh 15,000"
20 ltrs Nunix Manual Microwave,(0),"KSh 10,499"
Nunix Digital microwave Grill 20litres,(0),"KSh 12,997"
Haier Digital Microwave Oven 20L,(0),"KSh 13,990"
Roch Digital Microwave 20 Litres,(0),"KSh 9,250"
Mika Digital Microwave Grill,(0),"KSh 13,999"
Synix Manual Microwave 20L,(0),"KSh 9,990"
Nunix Digital microwave Without Grill,(0),"KSh 12,497"
20 ltrs Nunix Manual Microwave,(0),"KSh 10,499"
Roch 20Ltrs Microwave,(0),"KSh 12,300"
20 ltrs Nunix Manual Microwave,(0),"KSh 10,499"
Roch microwave manual 20 lrts,(0),"KSh 10,999"
Roch microwave manual 20 lrts,(0),"KSh 10,999"
20L Nunix Microwave,(0),"KSh 9,199"
Microwave Digital Nunix Black,(0),"KSh 10,299"
Nunix manual microwave 20litres,(0),"KSh 10,497"
Roch microwave manual 20 lrts,(0),"KSh 10,999"
Roch microwave manual 20 lrts,(0),"KSh 10,999"
20L Nunix microwave,(0),"KSh 14,999"
Hisense microwave,(0),"KSh 17,999"
NUNIX 3 IN 1 BREAKFAST MAKER TOASTEROVEN COFFEE MAKER versatile breakfast station covers entire morning breakfast allowing you to Coffee toast eggs all at once,(1),"KSh 5,740"
Nunix Electric oven40L Electric Oven Rotisserie 6 Oven Power Level 3 cake mold,(0),"KSh 8,910"
Nunix 20L Electric Rotisserie Oven For Baking Grilling,(1),"KSh 5,749"
Nunix 4 Knob Settings 40L Electric Rotisserie Oven,(0),"KSh 8,910"
affordable black Oven 20L,(0),"KSh 7,089"
NUNIX 3 IN 1 BREAKFAST MAKER TOASTEROVEN COFFEE MAKER NUNIX BE12,(1),"KSh 5,880"
Nunix 20L Electric Rotisserie Oven For Baking Grilling,(0),"KSh 8,100"
Lyons RO2001 Electric Oven Rotisserie GrillBaking Tray Wire Rack 20L Black 1YR WRTY,(0),"KSh 7,500"
75 L REBUNE ELECTRIC DOUBLE DOOR COMMERCIAL OVEN convection rotisserie inner lamp60 minutes timer bell ringAdjustable thermostat0250 degree temperature control4 stages heating,(0),"KSh 23,220"
Rebune RE10031 75 L Commercial Double Door Oven convection rotisserie inner lamp 60 minutes timer bell ring 4 stages switch heating selector,(0),"KSh 23,220"
Rebune RE10030 45 Litres Electric French Style Rotiserie Oven 60 minutes timer bell ring 100250 degree adjustable Stainless steel heating elements,(0),"KSh 16,470"
45 L REBUNE COMMERCIAL DOUBLE DOOR OVEN 60minute timer bell ring 100250 degree adjustable Stainless steel heating elements Offupper heatingLowerupper heating roast,(0),"KSh 16,470"
TLAC 100L Electric Oven Conventional 2800W 4 Stage Switch 3 knobs Temperature heating timer Adjustable thermostats from 100c 250C 60 mins timer bell ring Cooking end signal,(0),"KSh 23,355"
NUNIX 3 IN 1 BREAKFAST MAKER TOASTEROVEN COFFEE MAKER,(0),"KSh 5,880"
VOLSMART 20L Modern Electric Oven Rotisserie VLOV0200 Electric Rotisserie Oven Input Power 1500W Voltage 220V50Hz Operating Frequency 2450MHz,(0),"KSh 6,160"
TLAC 100L Electric Oven Conventional 2800W 4 Stage Switch,(0),"KSh 23,625"
Nunix 4 Knob Settings 40L Electric Rotisserie Oven,(0),"KSh 8,280"
75 Litres Rebune RE10031 Commercial Double Door Oven convection rotisserie inner lamp60 minutes timer bell ringAdjustable thermostat 0250 degree temperature control,(0),"KSh 23,220"
VOLSMART VLOV0200 Rotisserie 1500W Electric Oven,(0),"KSh 6,075"
Nunix 4 Knob Settings 40L Electric Rotisserie Oven,(0),"KSh 8,910"
Nunix 50 55cm Cookers 3 Gas 1 Hotplate Electric Oven 3 Gas Electric Oven,(0),"KSh 25,999"
VOLSMART Oven 20L Modern Electric Oven Rotisserie VLOV0200,(0),"KSh 6,075"
Nunix E20R Electric Oven Grill 20L,(0),"KSh 6,210"
Nunix E40R 40L Electric Oven Rotisserie Function Operating Frequency 2450MHz 6 OVEN Power Level Capacity 40L 3 cake mold,(0),"KSh 8,910"
VOLSMART 20L Modern Electric Oven Rotisserie VL OV0200,(0),"KSh 6,075"
Nunix 4 Knob Electric oven40L Electric Oven Rotisserie,(0),"KSh 8,910"
Nunix 40L Electric Rotisserie Oven 4 Knob Settings,(0),"KSh 8,910"
Nunix 20L Electric Rotisserie Oven 1280W,(0),"KSh 7,689"
Nunix 40L Electric Oven Rotisserie,(0),"KSh 8,910"
Nunix 20L Electric Oven Grill 3 Knobs,(0),"KSh 6,210"
20 litres volsmart electric oven,(0),"KSh 6,849"
Sokany 3 In 1 Breakfast Maker Oven Coffee Maker,(1),"KSh 5,392"
Oven 20LNunix Electric Rotisserie,(0),"KSh 6,300"
Rebune RE10030 45 Liters Electric French Style Rotiserie Oven Capacity 45L 60minute timer bell ring 100250 degree adjustable Stainless steel heating elements,(0),"KSh 16,470"
20 L VOLSMART Modern Electric Oven Rotisserie VLOV0200,(0),"KSh 6,075"
Nunix 20L Electric Rotisserie Oven For Baking Grilling,(0),"KSh 5,779"
Sayona 3 Gas1Hot Plate 50 By 55 Gas Cooker Electric Oven,(0),"KSh 23,999"
Sayona 3 Gas1Hot Plate 50 By 55 Gas Cooker Electric Oven,(0),"KSh 23,999"
Nunix 60L Electric Rotisserie Oven,(0),"KSh 19,599"
Sokany 3 In 1 Breakfast Maker Toaster Frying Pan Portable Oven Breakfast Maker Coffee Machine Non Stick Die Cast GrillGriddle for Bread Egg Sandwich Bacon Sausages,(0),"KSh 6,189"
Nunix 50 60cm Cookers 3 Gas 1 Hotplate Electric Oven 3 Gas Electric Oven,(0),"KSh 25,999"
3 in 1 coffee maker electric oven home breakfast maker machine toaster grill pan bread toaster,(0),"KSh 6,899"
MultiFunctional Halogen Oven CookerHealthy Air Fryer 13liters,(0),"KSh 6,499"
20L Electric Rotisserie Oven For Baking Grilling,(1),"KSh 58,909"
20L Electric Rotisserie Oven For Baking Grilling,(0),"KSh 6,300"
Nunix E20R 20ltrs Rotisserie Electric Oven,(0),"KSh 5,699"
Sayona3 Gas1Hot Plate 50 By 55 Gas Cooker Gas Oven,(0),"KSh 22,999"
Sayona SGC 50E31BL3 Gas1Hot Plate 50 By 55 Gas Cooker Electric Oven,(0),"KSh 23,999"
Signature 45 Ltr Double Doors Electric Oven,(0),"KSh 13,915"
Nunix 3 Gas Burners1 Electric Plate Eletric Oven 60x60,(0),"KSh 28,999"
Nunix 20L Electric Rotisserie Oven For Baking Grilling,(0),"KSh 5,778"
Nunix 20L Electric Rotisserie Oven,(0),"KSh 5,999"
REBUNE OVEN 45L RE10024,(0),"KSh 11,029"
Nunix 50 55cm Cookers 3 Gas 1 Hotplate Electric Oven 3 Gas Electric Oven,(0),"KSh 25,999"
Nunix 3 Gas Burners1 Electric Plate Eletric Oven 505584cm,(0),"KSh 24,999"
Nunix 50 55cm Cookers 3 Gas 1 Hotplate Electric Oven 3 Gas Electric Oven,(0),"KSh 25,999"
Nunix 60 by 60 31 Freestanding Cooker Electric Oven,(0),"KSh 27,999"
affordable digital grill,(0),"KSh 12,959"
Nunix 20L Electric Rotisserie Oven 1280W,(0),"KSh 7,599"
Nunix 3 Gas Burners1 Electric Plate Eletric Oven 60x60,(0),"KSh 28,999"
classical digital grill,(0),"KSh 12,029"
Nunix 4 Knob Settings 40L Electric Rotisserie Oven,(0),"KSh 8,910"
affordable Nunix oven 40L,(0),"KSh 9,959"
3Pcs Round Bakeware Set Removable Bottom,(0),"KSh 1,399"
Solastar micro oven MWO23 MA 8DGSLBSS 23LTRS 485383293 cm GRILL OVEN,(0),"KSh 17,299"
Nunix 20L Electric Rotisserie Oven,(0),"KSh 8,899"
Nunix 20L Electric Oven Grill 3 Knobs,(0),"KSh 6,345"
Nunix 20L Electric Rotisserie Oven For Baking Grilling,(0),"KSh 5,779"
LG MS2042DB 20L iWave Black,(0),"KSh 20,495"
Premier PM 204 DIGITAL MOCROWAVE GRILL,(0),"KSh 31,500"
Nunix 20L Electric Rotisserie Oven,(0),"KSh 6,960"
3in1 3in1 Sokany Breakfast Maker Breakfast Station Includes Coffee Maker NonStick Griddle 4Slice Toaster Oven Versatile Breakfast Maker Timer,(0),"KSh 8,400"
Nunix 20L Electric Rotisserie Oven 1280W,(0),"KSh 6,195"
Jiko koa high BIG size for business,(0),"KSh 5,799"
Nunix 20L Electric Rotisserie Oven Black,(0),"KSh 5,900"
Premier COMMERCIAL ELECTRIC OVEN 0NE DECK TWO TRAYS,(0),"KSh 91,800"
Roch 20 Liters Digital MicrowaveDont waste a lot of time trying to lit stove to just warm up food to steaming hot Get yourself a life saving time saving appliance to life muc,(0),"KSh 11,599"
Nunix Electric Rotisserie Oven,(0),"KSh 13,190"
Nunix Electric Rotisserie Oven,(0),"KSh 14,285"
Nunix 20L Electric Rotisserie Oven,(0),"KSh 6,349"
20 Litres Electric Rotisserie Oven,(0),"KSh 10,700"
Nunix 3 IN 1 BREAKFAST MAKER TOASTEROVEN COFFEE MAKER,(0),"KSh 8,100"
Nunix 20L Electric Rotisserie Oven For Baking Grilling,(0),"KSh 8,700"
3Pcs Round Bakeware Set Removable Bottom,(0),"KSh 1,800"
Nunix oven 40 ltrs,(0),"KSh 8,433"
Sokany 6IN1 Turbo Oven Cook Bake Grill DEFROST,(0),"KSh 6,499"
40 Litres Electric Rotisserie Oven,(0),"KSh 10,200"
40 ltrs oven Nunix Electric Oven,(0),"KSh 10,029"
Von VARS23DHS Single Door Fridge 185L Silver,(0),"KSh 45,000"
ROCH DIGITAL MICROWAVENonstick Coating Plates Copper Wired Indicator Light MS Body Handle to press plates togetherOperation Method Mechanical ModeBaking pan type Roti MakerFunction NonS,(0),"KSh 9,720"
Nunix 20L Electric Rotisserie Oven Black,(0),"KSh 6,200"
ROCH DIGITAL MICROWAVEDont waste a lot of time trying to lit stove to just warm up food to steaming hot Get yourself a life saving time saving appliance to life much easier,(0),"KSh 9,720"
Promotion Nunix 60l electric oven Rotisserie,(0),"KSh 14,500"
20 Liters Nunix digital control grill,(0),"KSh 13,375"
20 Litres Nunix digital control grill,(0),"KSh 13,373"
20 Litres Nunix digital control grill,(0),"KSh 13,087"
Nunix 20L Electric Rotisserie Oven 1280W,(0),"KSh 6,599"
promotion Nunix 40L Electric Rotisserie Oven,(0),"KSh 10,299"
Tlac 42ltrs Electric Oven Rotisserie,(0),"KSh 14,499"
VON VAMS20MGXMEC MANUAL MICRO WAVE,(0),"KSh 13,000"
Nunix 40L Electric Rotisserie Ovens Black,(0),"KSh 10,233"
Nunix 20 Ltrs Electric Oven Grill,(0),"KSh 6,666"
Nunix 40L Electric Rotisserie Ovens Black,(0),"KSh 15,130"
Von VARS23DHS Single Door Fridge 185L Silver,(0),"KSh 45,000"
Generic Adjustable Multipurpose Microwave Stand Organizer,(0),"KSh 1,599"
Adjustable Microwave Organizer StandQuite Elegant,(0),"KSh 5,500"
Multilayer adjustable microwave multipurpose stand hanging hooks chopping board holder Expandable Strong durable Can be used as storage shelf or microwaveoven organizer,(0),"KSh 4,307"
Multilayer microwave multipurpose stand hanging hooks chopping board holder Strong durable Can be used as storage shelf or microwaveoven organizer,(0),"KSh 5,299"
Sayona SGC50E31GO Electric 31 Gas Free Standing Cooker Gas oven 5055,(1),"KSh 22,999"
Mika FREE STANDING COOKER 50x 60 3 Gas Pool Jet Burners 1 Hot Plate Function Electric Oven,(0),"KSh 37,999"
ICECOOL Volsmart 4 Burners Free Standing Gas Cooker Cooking Range 60L Oven 3 Gas 1 Electric,(0),"KSh 24,399"
Eurochef Euro Chef EGT553G1EE 55X50 3 Gas 1 Electric Standing Cooker Electric Oven TIMER,(0),"KSh 24,999"
Volsmart Full Gas Free Standing Cooker,(0),"KSh 20,999"
Volsmart 31 JET standing cooker electric oven,(0),"KSh 24,999"
Eurochef Free Standing 3 Gas Burner 1 Electric Cooker Oven,(0),"KSh 25,999"
Volsmart full gas standing cooker Oven LampAuto IgnitionOven capacity 60LOven thermosta,(0),"KSh 19,999"
Volsmart 31 standing cooker electric oven,(0),"KSh 23,999"
Mika Standing Cooker 58 x 58 cm 3Gas 1Electric Hotplate Electric Oven,(0),"KSh 42,999"
Volsmart 3gas 1 Jet Valve electric Free Standing cooker electric oven,(0),"KSh 24,999"
Nunix STANDING GAS COOKER 50 BY 55 BY 84 CM 3 GAS 1 HOT PLATE ELECTRIC OVEN,(0),"KSh 24,999"
Nunix 60x60 3 Gas plus 1 Electric Free Standing Cooker Electric oven,(0),"KSh 29,999"
Eurochef EGT554GE Euro chef 4 Gas Standing Gas Cooker 50cm X 55cm Electric Oven,(0),"KSh 23,999"
Eurochef Full gas Free Standing cooker gas oven,(0),"KSh 19,499"
Volsmart 3gas 1 Jet Valve electric Free Standing cooker electric oven,(0),"KSh 24,999"
BJS Standing Cooker 60x60 3GAS1 Hot Plate TurboFAN Standing Cooker,(0),"KSh 38,999"
Euroken EURO6531E Electric OVEN Free Stand Glass Top Cooker,(0),"KSh 24,999"
31 EuroChef Standing Cooker electric oven,(0),"KSh 25,499"
Eurochef full gas electric oven timer standing cooker,(0),"KSh 23,399"
Eurochef EGT554GE Euro chef 4 Gas Standing Gas Cooker 50cm X 55cm Electric Oven,(0),"KSh 23,999"
VOLSMART Full Gas Free Standing Cooker,(0),"KSh 22,999"
Nunix Free standing auto ignition 3gas1 electric hot plate 6060,(0),"KSh 28,999"
Euroken EURO5531E Electric OVEN Free Stand Glass Top Cooker,(0),"KSh 24,999"
Volsmart Full Gas Free Standing Cooker,(0),"KSh 22,999"
VON 31 5858 standing cooker,(0),"KSh 44,999"
Nunix Free Standing 4 Gas Burner Cooker Gas Oven,(0),"KSh 20,999"
Full Gas Volsmart Free Standing Cooker,(0),"KSh 19,999"
Roch free standing 6060 standing 31 cooker,(0),"KSh 36,999"
VOLSMART Full Gas Free Standing Cooker,(0),"KSh 19,999"
Nunix Full gas free Standing cooker gas oven,(0),"KSh 20,999"
Eurochef 31 Free Stand Glass Top Cooker rotisserie Silver,(0),"KSh 25,999"
Eurochef Full gas Free Standing cooker gas oven,(0),"KSh 19,499"
Eurochef EGT553G1EE 5550 3 Gas 1 Electric Standing Cooker Electric Oven TIMER,(0),"KSh 25,999"
Nunix 60x60 31 Electric Free Standing Cooker,(0),"KSh 25,999"
